48	7196	9294	9091	7031	23577	17702	23503	27217	12168	5409	28233	2023	17152	21578	
2399	23863	16025	8489	19718	22454	12798	1164	14182	29498	1731	27271	18899	6936	27897	
11449	31232	9865	30208	4561	17263	29779	20893	26193	27948	27045	24908	4754	22459	22594	
5592	21000	26447	4065	19240	28616	24125	7892	5724	11335	15279	1513	14873	12389	29341	
25486	13600	12714	3321	23096	7974	11215	3882	13829	18400	21376	12220	5536	19549	9824	
14166	6757	5784	15438	7404	25541	31566	15847	12853	23020	27149	9291	29792	2978	25486	
9764	21763	9071	10820	30181	3924	14339	24885	13648	23963	31700	3337	16955	8935	4105	
11104	16531	23808	32407	21609	1441	29342	8106	6833	18572	12760	28230	7480	15392	4831	
4142	32714	30157	4844	5381	15756	17907	15223	12467	2518	25949	10666	29962	13120	7179	
10773	20138	15616	17716	15523	18721	8819	21643	5325	24151	30969	16578	27149	21802	25606	
30540	11414	29525	3958	15720	29250	1686	9249	8795	12236	2320	27312	26364	4671	25838	
4271	32374	3246	6985	17379	3146	28198	21067	6109	915	5089	3733	27087	19342	3004	
7135	13983	3417	15083	26846	5946	3835	23788	23147	22315	16293	28345	23009	22892	22840	
23106	8903	16251	15110	30234	5039	1713	25053	11633	1629	4048	8514	25666	29484	17627	
506	27597	25518	20778	27087	6984	30867	8125	28816	24786	1740	5073	1626	24232	4080	
12209	20246	26779	6622	7631	22339	30146	10660	20499	1526	23148	26015	10611	28702	24152	
8932	26052	28941	809	25055	13263	11316	3860	32314	13736	23598	12252	5632	23355	4865	
18944	27651	19240	20384	18483	18811	19921	3252	32524	8943	28336	11419	30975	1113	18415	
26289	16012	2181	11314	6607	28342	24506	8888	10258	15287	10652	27042	16350	8178	9809	
29330	13858	24361	739	3448	21981	10224	17637	13737	18657	26977	6490	13618	32215	12562	
2770	4715	12163	9540	25302	31695	29001	28509	14982	9738	25840	10905	32385	20564	32167	
11004	27141	25342	29765	12427	15704	23626	20693	23227	13158	32640	11602	28714	31403	31294	
5551	20109	13651	29712	10522	5865	17568	15424	24706	27143	25485	2544	7767	18722	21681	
613	27537	28386	10085	31142	1523	13454	22569	8518	9105	22397	20548	6526	3984	13005	
2219	6271	1069	16728	21540	7173	26112	31716	5291	22832	17538	26522	24597	24208	17358	
26810	22515	7294	21412	11660	14521	18355	22451	17818	25632	18963	9496	14620	27336	13770	
31010	13492	22818	28314	19800	7515	19341	32115	11453	8347	3519	16965	28242	5376	18791	
30738	30941	16073	2064	16199	29673	19682	3145	8780	2574	8727	17923	18522	8306	16002	
26170	19085	10128	23877	21976	24378	26936	6783	5078	20354	30679	13688	16036	27431	8953	
17183	19659	28319	5388	25783	14545	3943	32359	22221	9308	8858	29067	27757	13979	4546	
21672	19093	14818	4590	3171	30698	15508	20741	17366	5290	14662	3417	30168	20194	2593	
19327	7039	26337	11144	7775	9188	22508	4603	13703	6438	31027	5948	9669	5810	11012	
17072	8180	29889	25663	28935	2582	19746	13322	7968	11939	15673	3013	23590	30241	2376	
25921	9984	24309	1261	6444	15080	10105	25836	31184	3929	24142	24111	1534	3887	19700	
13835	18500	19210	28823	10181	13926	10995	29996	17237	9484	25410	26301	10601	9145	12478	
3329	18605	21756	8199	9520	74	5866	25649	28181	19372	4043	178	14949	23433	29460	
19070	32079	16415	4758	1136	1364	2237	4084	6892	22873	31876	16986	17091	27643	20591	
9324	32598	6434	32401	24189	21503	8665	8862	16642	9388	6749	32685	17222	2509	32371	
4924	23135	7025	24575	22901	15456	30635	25555	9904	25552	2107	197	14904	26459	19306	
13572	28242	31176	9270	9644	10619	9771	30127	23703	29938	7260	3489	6263	23670	8615	
8819	25377	31569	31173	26703	25132	23189	23563	388	5563	1190	18658	20008	31127	29176	
21367	24321	15489	13082	13236	4006	454	31732	13422	3041	24851	29773	20960	17496	6283	
29072	7256	5740	9495	32207	13104	11106	13565	20488	27648	21184	10421	6567	31250	23546	
5624	19789	10774	13134	281	17104	1559	17901	16536	23683	30126	29019	16117	4535	11894	
536	3778	641	2239	1408	1276	30910	3207	29424	19867	31317	19110	28714	11880	20668	
22088	13563	27663	10686	29344	21019	1397	13691	18651	24404	14667	26032	14931	21734	2532	
12856	8966	5163	13123	1747	8262	25463	18297	15911	12210	24898	25902	19972	14948	12937	
15485	2284	24684	28785	22021	6355	6269	6446	20540	5923	30695	2083	1799	26115	14021	
14666	22920	11993	17528	23511	567	10765	84	30744	13621	5137	27288	11424	30941	29598	
24996	18084	27803	5440	16230	14757	29185	24596	27414	14927	27671	26576	13091	162	2291	
24581	877	30031	18826	21665	19380	20069	15302	19384	10832	24364	6873	13444	12067	8017	
18896	18346	19149	11588	23659	15550	15902	20447	8748	30986	7633	15176	26542	7051	15991	
7448	25144	2621	7345	13245	31122	25753	5538	29981	25623	32603	932	2171	18700	19848	
4922	6047	23856	23216	25671	15153	11668	14960	19325	1639	3245	4412	18455	30176	21928	
6747	459	17871	31229	20275	25338	29531	3399	5063	9003	27974	17235	3198	21943	14285	
5239	294	20677	2000	31781	28984	121	6451	1471	15710	31337	17540	7085	2610	25937	
6110	19630	16457	2311	30477	31595	19824	6833	1778	11346	2869	6453	26665	26017	28330	
19953	1258	21953	25957	17837	30253	13270	971	21965	17426	3732	26767	459	1407	32084	
31093	21733	8971	26471	23900	1043	16667	21930	22395	27708	5450	602	26603	16553	11023	
6954	21861	32186	23450	27027	1102	29656	31998	21868	16112	32426	3221	30138	21259	15500	
22688	9161	10380	23101	27951	17532	13724	18135	18497	15329	29660	25605	6443	16136	15087	
1648	3902	30742	9274	23162	31652	12437	23527	303	19083	30222	816	31096	6022	27866	
2010	10642	24879	17717	5375	7359	8210	1684	273	18748	17606	9529	23836	29298	24925	
5636	2379	31600	511	21644	29358	15769	30929	3950	24122	14234	8475	28389	25874	10400	
23979	10651	1541	27591	22132	23487	28759	10197	14715	21592	27588	10024	756	19673	450	
27629	4263	16117	19463	21651	1177	19636	3147	25727	15081	28359	29007	1282	22264	23833	
11550	21128	11212	26022	16530	18962	951	9616	8219	27366	2867	22639	5564	8324	25361	
12777	1110	2269	7635	30084	28713	27328	11350	16567	28824	28821	32180	15175	28460	31565	
22120	8657	22492	8601	8883	24226	7820	12122	18495	9423	15827	14681	15107	16771	4865	
6457	22886	6035	15201	26026	21415	31064	22203	15071	8828	21693	21277	26433	20729	26007	
9691	20581	7604	25141	5589	9275	14119	22072	31480	10889	5973	8101	5896	19096	17073	
16953	27548	6446	28219	1277	12650	699	20716	3610	21700	26071	9300	28909	7011	12780	
6274	25182	22372	24112	16164	1902	19344	19671	12783	4624	9440	28294	30785	8250	11584	
14858	28677	4411	7060	19530	15832	17743	9465	17530	2153	31601	13133	12434	806	16752	
25841	7679	3093	10821	14797	8856	24831	16036	4501	29139	12244	23505	24395	21049	1611	
29877	13830	1815	25801	26929	4849	631	30852	26546	2198	29518	16616	3334	12125	1015	
9274	13934	32591	23776	14203	14836	30496	16260	15759	30974	13421	19865	8606	292	24898	
20618	28859	12095	6879	5415	5827	2242	13756	12188	25224	16206	714	15263	5423	4736	
31228	27886	215	1038	28166	1017	31356	4626	11621	31451	8986	27557	13471	32399	19477	
21424	21964	2145	31448	9727	31061	11170	20412	12951	23548	27552	21548	25418	28188	11734	
29704	24456	14386	7263	9798	8824	26781	3249	2271	14151	28322	16007	29673	4033	18099	
1823	18432	10526	23537	15526	31723	29470	8943	30193	11645	11608	20921	29293	14776	11982	
22805	15961	8249	19398	776	26418	13776	19925	23196	21615	27246	12861	16609	6255	9796	
8825	21298	19888	553	23317	1721	21569	24380	29891	7478	890	8651	17324	22267	9194	
4980	16644	1595	17809	12426	13025	26501	17999	25787	1613	25484	7325	31471	3993	7721	
14971	17522	9461	30371	7337	15190	18238	23853	23066	9235	19735	8624	18342	29297	17467	
8139	1023	30120	32018	27673	32742	4037	29826	26290	22175	31823	4103	22260	2722	27179	
24582	29827	31379	27837	23646	398	8820	2128	20289	23124	32026	23992	25154	7655	6621	
14645	430	21552	14996	2203	2592	13620	3521	31920	29776	30101	22792	22998	29484	15452	
10214	15338	14378	9717	21151	20843	20956	30843	29048	20959	22725	27959	4135	13170	24171	
13155	13704	25569	21165	4147	5009	2198	21335	16406	29576	2581	6644	32057	12915	28310	
31715	20300	25041	18419	12461	2186	24711	14533	21142	5107	29	21706	19826	30940	2602	
24715	12218	14250	14861	13371	4575	25563	32478	17889	2014	8006	6565	7866	20757	23203	
27593	16344	14933	32589	2507	14864	26168	26183	26163	32019	28597	16509	10443	8667	6897	
21581	1548	13385	2136	13382	10966	16396	7661	21296	4196	9412	6878	6476	19582	30055	
2396	24285	12784	26340	681	28646	21820	4615	31091	32054	18828	3229	32352	7842	10730	
7640	13034	19090	17075	4597	24173	26303	28489	28955	22910	22074	9	7559	17279	10417	
15485	7398	13936	20206	21970	4354	27912	30880	23948	9121	3845	32606	5240	27050	6080	
