64	28170	311	31103	25835	10443	497	8867	11471	14195	4670	28453	14413	1579	1466	
23553	26881	9847	17642	6269	13996	24666	10702	16487	4209	24257	2741	2974	24133	31519	
26453	5844	13985	27732	27675	10641	7289	23763	16320	7547	22898	11268	20253	19158	18512	
24295	2880	7751	9133	1019	19903	15325	11505	3678	22348	21329	16254	27701	7306	2445	
9259	23630	21792	7020	14580	18180	267	7617	16624	7779	22584	32410	28803	2445	22610	
11206	2516	24412	25817	660	7553	13385	11636	27870	17298	32653	20104	20294	24748	7046	
24585	11456	19335	9563	26256	9041	26274	32739	23214	9750	566	32195	14977	6279	6760	
30423	22916	12029	17858	19668	25259	14450	26596	9003	16560	13704	31863	20016	24743	24781	
3683	15739	729	3134	12098	25998	3535	30730	788	27833	6061	1688	13364	7995	6594	
29130	25483	28330	604	25988	26883	149	6369	9064	30782	4199	26651	5092	32137	10382	
8916	26735	18187	30429	13987	13071	20034	16431	261	5919	13745	14158	23215	30543	20178	
15123	27939	17644	15442	16334	1666	21602	1149	26599	24481	23295	10232	4038	2142	31225	
4270	20721	28213	31411	27916	16500	12558	8252	19313	27782	14937	12824	2528	23913	19037	
9284	28153	7570	28621	116	31015	3338	7581	29855	19738	1044	21267	10941	13432	2320	
2593	19920	9167	7583	24562	24609	18127	26376	11203	18124	28086	13787	30708	11902	28427	
12500	4447	11646	20879	9985	8424	18154	21105	19751	853	13124	7105	27235	21345	4653	
16167	14349	23051	26991	18645	30945	22836	5441	32442	2913	25705	3527	8184	31605	15358	
9689	14489	22357	24156	9989	23933	19368	17307	28375	25751	19182	30548	29015	27994	17435	
1200	17620	19821	11396	26821	6880	13734	24831	32547	19100	9014	8774	7337	20534	28961	
12445	19614	26031	7666	19125	25597	6370	6572	5071	24335	706	12291	9508	15679	995	
25292	20101	20267	10812	18611	19007	10999	9259	17452	26689	15078	25785	9900	29825	6699	
23840	5144	23707	13308	28554	14974	22715	22761	32540	12803	7102	15980	16691	6428	20116	
7361	13293	16641	23273	24311	24044	32351	18692	6472	15190	29261	13551	14758	31776	24450	
7896	9878	30605	24517	6839	16449	30961	3492	9009	30664	18875	30313	5052	28889	7346	
26698	3589	24960	15999	28896	20111	9279	12140	8155	13468	12384	2667	25075	336	27786	
23898	2082	4628	3987	22149	20240	6713	917	27501	31439	8157	32580	23752	23240	16403	
18814	15304	18933	32318	23332	21664	32593	8894	21289	8773	17037	27855	28904	12145	22789	
7085	2235	2286	16114	4861	9929	9489	225	7784	21535	25733	18788	6281	12803	4169	
30471	30985	24452	30972	20101	3592	23894	7001	7484	25791	25565	28158	24543	9572	24456	
15473	16747	26190	1888	13156	1628	14938	16865	568	14368	32397	19464	13761	9420	11003	
22189	12361	1806	10983	3603	25303	27234	43	16318	11185	8073	13787	4740	32287	21816	
26149	1255	14194	10509	22395	9634	17733	17606	29941	14978	259	23477	9712	18807	25769	
7279	18684	14315	31949	27333	22005	29778	15328	30197	27503	24067	4784	32545	19287	24390	
29232	25599	2776	28078	6780	16851	31100	25769	23320	17562	916	28245	10360	30344	5081	
28309	10950	9141	14419	9317	10719	9748	3706	30058	31391	11684	15004	6093	20830	22762	
28286	3658	7610	12702	17222	10884	21399	24997	27288	2460	17765	13375	31488	16129	29602	
